Epoch,Episodio,Agente,Acción,Board,Reward,RewardAcum
1,62,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
1,62,O,0,"['O', ' ', 'X', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
1,62,O,5,"['O', ' ', 'X', 'X', 'O', 'O', ' ', ' ', ' ']",0.0,0.0
1,62,O,7,"['O', ' ', 'X', 'X', 'O', 'O', 'X', 'O', ' ']",1.0,1.0
1,62,O,1,"['O', 'O', 'X', 'X', 'O', 'O', 'X', 'O', 'X']",0.0,1.0
1,63,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
1,63,X,0,"['X', ' ', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
1,63,X,1,"['X', 'X', ' ', 'O', 'O', ' ', 'X', ' ', ' ']",0.0,0.0
1,63,X,2,"['X', 'X', 'X', 'O', 'O', ' ', 'X', ' ', 'O']",1.0,1.0
1,64,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
1,64,O,0,"['O', ' ', ' ', 'O', ' ', 'X', ' ', ' ', ' ']",0.0,1.0
1,64,O,7,"['O', 'X', ' ', 'O', ' ', 'X', ' ', 'O', ' ']",0.0,1.0
1,64,O,6,"['O', 'X', ' ', 'O', ' ', 'X', 'O', 'O', 'X']",0.0,1.0
1,65,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,65,X,4,"[' ', ' ', ' ', 'X', 'X', ' ', ' ', ' ', 'O']",-1.0,-1.0
1,65,X,6,"[' ', 'O', ' ', 'X', 'X', ' ', 'X', ' ', 'O']",0.0,-1.0
1,65,X,2,"[' ', 'O', 'X', 'X', 'X', 'O', 'X', ' ', 'O']",0.0,-1.0
1,66,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,66,O,4,"[' ', ' ', 'X', 'O', 'O', ' ', ' ', ' ', ' ']",1.0,1.0
1,66,O,6,"[' ', ' ', 'X', 'O', 'O', 'X', 'O', ' ', ' ']",1.0,2.0
1,66,O,1,"['X', 'O', 'X', 'O', 'O', 'X', 'O', ' ', ' ']",0.0,2.0
1,67,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,67,X,0,"['X', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
1,67,X,1,"['X', 'X', ' ', 'X', ' ', ' ', 'O', ' ', 'O']",0.0,0.0
1,68,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,68,O,8,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
1,68,O,0,"['O', ' ', ' ', 'O', ' ', ' ', 'X', 'X', 'O']",0.0,0.0
1,68,O,4,"['O', ' ', ' ', 'O', 'O', 'X', 'X', 'X', 'O']",0.0,0.0
1,69,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,69,X,0,"['X', ' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
1,69,X,6,"['X', ' ', ' ', 'X', ' ', 'O', 'X', ' ', 'O']",0.0,0.0
1,70,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,70,O,7,"[' ', ' ', ' ', 'O', ' ', ' ', 'X', 'O', ' ']",0.0,0.0
1,70,O,4,"[' ', ' ', 'X', 'O', 'O', ' ', 'X', 'O', ' ']",0.0,0.0
1,70,O,0,"['O', ' ', 'X', 'O', 'O', ' ', 'X', 'O', 'X']",0.0,0.0
1,70,O,5,"['O', 'X', 'X', 'O', 'O', 'O', 'X', 'O', 'X']",0.0,0.0
1,71,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,71,X,7,"[' ', ' ', 'O', 'X', ' ', ' ', ' ', 'X', ' ']",0.0,0.0
1,71,X,6,"[' ', ' ', 'O', 'X', 'O', ' ', 'X', 'X', ' ']",0.0,0.0
1,71,X,5,"[' ', 'O', 'O', 'X', 'O', 'X', 'X', 'X', ' ']",0.0,0.0
1,72,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,72,O,0,"['O', 'X', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,72,O,7,"['O', 'X', ' ', 'O', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
1,72,O,5,"['O', 'X', 'X', 'O', ' ', 'O', ' ', 'O', 'X']",0.0,0.0
1,72,O,6,"['O', 'X', 'X', 'O', 'X', 'O', 'O', 'O', 'X']",0.0,0.0
1,73,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,73,X,5,"[' ', ' ', 'O', 'X', ' ', 'X', ' ', ' ', ' ']",0.0,0.0
1,73,X,7,"[' ', ' ', 'O', 'X', ' ', 'X', 'O', 'X', ' ']",0.0,0.0
1,73,X,1,"[' ', 'X', 'O', 'X', ' ', 'X', 'O', 'X', 'O']",0.0,0.0
1,74,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,74,O,4,"[' ', ' ', 'X', 'O', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
1,74,O,5,"['X', ' ', 'X', 'O', 'O', 'O', ' ', ' ', ' ']",0.0,0.0
1,75,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,75,X,7,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
1,75,X,1,"[' ', 'X', 'O', 'X', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
1,76,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
1,76,O,3,"['X', ' ', ' ', 'O', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
1,76,O,1,"['X', 'O', ' ', 'O', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
1,76,O,5,"['X', 'O', ' ', 'O', ' ', 'O', 'X', 'X', 'O']",0.0,0.0
1,76,O,2,"['X', 'O', 'O', 'O', 'X', 'O', 'X', 'X', 'O']",0.0,0.0
1,77,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,77,X,2,"[' ', 'O', 'X', 'X', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
1,77,X,7,"[' ', 'O', 'X', 'X', ' ', 'O', ' ', 'X', ' ']",0.0,1.0
1,77,X,6,"[' ', 'O', 'X', 'X', ' ', 'O', 'X', 'X', 'O']",0.0,1.0
1,77,X,4,"['O', 'O', 'X', 'X', 'X', 'O', 'X', 'X', 'O']",0.0,1.0
1,78,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,78,O,7,"[' ', 'X', ' ', 'O', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
1,78,O,8,"['X', 'X', ' ', 'O', ' ', ' ', ' ', 'O', 'O']",0.0,0.0
1,78,O,5,"['X', 'X', ' ', 'O', ' ', 'O', 'X', 'O', 'O']",0.0,0.0
1,79,X,5,"[' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0
1,79,X,2,"[' ', ' ', 'X', ' ', ' ', 'X', ' ', ' ', 'O']",0.0,0.0
1,79,X,4,"[' ', 'O', 'X', ' ', 'X', 'X', ' ', ' ', 'O']",0.0,0.0
1,79,X,0,"['X', 'O', 'X', 'O', 'X', 'X', ' ', ' ', 'O']",0.0,0.0
1,79,X,6,"['X', 'O', 'X', 'O', 'X', 'X', 'X', 'O', 'O']",0.0,0.0
1,80,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,80,O,4,"[' ', ' ', 'X', 'O', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
1,80,O,8,"['X', ' ', 'X', 'O', 'O', ' ', ' ', ' ', 'O']",0.0,0.0
1,81,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,81,X,4,"[' ', 'X', ' ', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,0.0
1,81,X,0,"['X', 'X', 'O', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,0.0
1,81,X,7,"['X', 'X', 'O', 'O', 'X', 'O', ' ', 'X', ' ']",0.0,0.0
1,82,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,82,O,0,"['O', ' ', ' ', 'O', ' ', ' ', ' ', 'X', ' ']",0.0,0.0
1,82,O,6,"['O', ' ', ' ', 'O', ' ', ' ', 'O', 'X', 'X']",0.0,0.0
1,83,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,83,X,0,"['X', ' ', ' ', 'X', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
1,83,X,8,"['X', ' ', ' ', 'X', ' ', 'O', ' ', 'O', 'X']",0.0,0.0
1,83,X,1,"['X', 'X', ' ', 'X', 'O', 'O', ' ', 'O', 'X']",0.0,0.0
1,83,X,2,"['X', 'X', 'X', 'X', 'O', 'O', 'O', 'O', 'X']",0.0,0.0
1,84,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,84,O,4,"['X', ' ', ' ', 'O', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
1,84,O,7,"['X', ' ', ' ', 'O', 'O', ' ', ' ', 'O', 'X']",0.0,0.0
1,84,O,6,"['X', ' ', 'X', 'O', 'O', ' ', 'O', 'O', 'X']",0.0,0.0
1,85,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,85,X,2,"[' ', ' ', 'X', 'X', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
1,85,X,7,"['O', ' ', 'X', 'X', 'O', ' ', ' ', 'X', ' ']",0.0,0.0
1,85,X,6,"['O', ' ', 'X', 'X', 'O', 'O', 'X', 'X', ' ']",0.0,0.0
1,86,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,86,O,1,"[' ', 'O', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
1,86,O,5,"[' ', 'O', ' ', 'O', ' ', 'O', 'X', 'X', ' ']",0.0,0.0
1,86,O,4,"['X', 'O', ' ', 'O', 'O', 'O', 'X', 'X', ' ']",0.0,0.0
1,87,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,87,X,0,"['X', ' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ']",0.0,0.0
1,87,X,7,"['X', ' ', ' ', 'X', ' ', 'O', 'O', 'X', ' ']",0.0,0.0
1,87,X,8,"['X', 'O', ' ', 'X', ' ', 'O', 'O', 'X', 'X']",0.0,0.0
1,87,X,2,"['X', 'O', 'X', 'X', 'O', 'O', 'O', 'X', 'X']",0.0,0.0
1,88,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,88,O,7,"['X', ' ', ' ', 'O', ' ', ' ', ' ', 'O', ' ']",1.0,1.0
1,88,O,1,"['X', 'O', ' ', 'O', ' ', ' ', ' ', 'O', 'X']",0.0,1.0
1,89,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,89,X,4,"[' ', ' ', ' ', 'X', 'X', ' ', 'O', ' ', ' ']",0.0,0.0
1,89,X,2,"['O', ' ', 'X', 'X', 'X', ' ', 'O', ' ', ' ']",0.0,0.0
1,89,X,1,"['O', 'X', 'X', 'X', 'X', ' ', 'O', 'O', ' ']",0.0,0.0
1,89,X,8,"['O', 'X', 'X', 'X', 'X', 'O', 'O', 'O', 'X']",0.0,0.0
1,90,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,90,O,2,"[' ', ' ', 'O', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
1,90,O,1,"[' ', 'O', 'O', 'O', ' ', ' ', 'X', 'X', ' ']",0.0,0.0
1,90,O,4,"[' ', 'O', 'O', 'O', 'O', 'X', 'X', 'X', ' ']",0.0,0.0
1,90,O,8,"['X', 'O', 'O', 'O', 'O', 'X', 'X', 'X', 'O']",1.0,1.0
1,91,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,91,X,8,"[' ', ' ', 'O', 'X', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
1,91,X,0,"['X', 'O', 'O', 'X', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
1,91,X,5,"['X', 'O', 'O', 'X', 'O', 'X', ' ', ' ', 'X']",0.0,0.0
1,92,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,92,O,8,"[' ', ' ', ' ', 'O', ' ', ' ', 'X', ' ', 'O']",0.0,0.0
1,92,O,0,"['O', ' ', ' ', 'O', ' ', ' ', 'X', 'X', 'O']",0.0,0.0
1,92,O,2,"['O', ' ', 'O', 'O', 'X', ' ', 'X', 'X', 'O']",0.0,0.0
1,92,O,1,"['O', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'O']",0.0,0.0
1,93,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,93,X,0,"['X', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
1,93,X,4,"['X', 'O', ' ', 'X', 'X', ' ', ' ', ' ', 'O']",0.0,1.0
1,93,X,6,"['X', 'O', ' ', 'X', 'X', ' ', 'X', 'O', 'O']",0.0,1.0
1,94,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,94,O,4,"[' ', ' ', 'X', 'O', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
1,94,O,6,"['X', ' ', 'X', 'O', 'O', ' ', 'O', ' ', ' ']",0.0,0.0
1,94,O,7,"['X', ' ', 'X', 'O', 'O', 'X', 'O', 'O', ' ']",1.0,1.0
1,95,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,95,X,0,"['X', ' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ']",1.0,1.0
1,95,X,2,"['X', ' ', 'X', 'X', ' ', 'O', 'O', ' ', ' ']",0.0,1.0
1,95,X,1,"['X', 'X', 'X', 'X', 'O', 'O', 'O', ' ', ' ']",0.0,1.0
1,96,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
1,96,O,8,"[' ', ' ', ' ', 'X', ' ', ' ', 'O', ' ', 'O']",0.0,0.0
1,96,O,5,"[' ', ' ', ' ', 'X', ' ', 'O', 'O', 'X', 'O']",0.0,0.0
1,96,O,0,"['O', 'X', ' ', 'X', ' ', 'O', 'O', 'X', 'O']",0.0,0.0
1,97,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
1,97,X,2,"[' ', 'X', 'X', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,1.0
1,97,X,3,"[' ', 'X', 'X', 'X', ' ', 'O', ' ', ' ', 'O']",0.0,1.0
1,97,X,7,"['O', 'X', 'X', 'X', ' ', 'O', ' ', 'X', 'O']",0.0,1.0
1,97,X,4,"['O', 'X', 'X', 'X', 'X', 'O', 'O', 'X', 'O']",0.0,1.0
1,98,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
1,98,O,3,"['X', 'O', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,1.0
1,98,O,8,"['X', 'O', ' ', 'O', ' ', 'X', ' ', ' ', 'O']",0.0,1.0
1,98,O,7,"['X', 'O', 'X', 'O', ' ', 'X', ' ', 'O', 'O']",0.0,1.0
1,98,O,4,"['X', 'O', 'X', 'O', 'O', 'X', 'X', 'O', 'O']",0.0,1.0
1,99,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,99,X,0,"['X', 'X', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0
1,99,X,6,"['X', 'X', ' ', ' ', 'O', 'O', 'X', ' ', ' ']",0.0,0.0
1,100,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,100,O,6,"[' ', 'O', ' ', ' ', 'X', ' ', 'O', ' ', ' ']",0.0,0.0
1,100,O,5,"[' ', 'O', ' ', ' ', 'X', 'O', 'O', 'X', ' ']",0.0,0.0
1,100,O,0,"['O', 'O', ' ', 'X', 'X', 'O', 'O', 'X', ' ']",0.0,0.0
1,100,O,8,"['O', 'O', 'X', 'X', 'X', 'O', 'O', 'X', 'O']",0.0,0.0
2,1,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
2,1,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,1.0
2,1,X,0,"['X', 'X', ' ', ' ', ' ', ' ', 'O', 'O', 'X']",0.0,1.0
2,1,X,3,"['X', 'X', ' ', 'X', 'O', ' ', 'O', 'O', 'X']",0.0,1.0
2,1,X,2,"['X', 'X', 'X', 'X', 'O', 'O', 'O', 'O', 'X']",0.0,1.0
2,2,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,2,O,6,"[' ', 'O', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,0.0
2,2,O,4,"[' ', 'O', 'X', ' ', 'O', 'X', 'O', ' ', ' ']",0.0,0.0
2,2,O,0,"['O', 'O', 'X', 'X', 'O', 'X', 'O', ' ', ' ']",0.0,0.0
2,3,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,3,X,2,"[' ', 'X', 'X', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
2,3,X,6,"[' ', 'X', 'X', ' ', ' ', 'O', 'X', ' ', 'O']",0.0,0.0
2,3,X,3,"['O', 'X', 'X', 'X', ' ', 'O', 'X', ' ', 'O']",0.0,0.0
2,4,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,4,O,6,"[' ', 'O', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,0.0
2,4,O,8,"[' ', 'O', 'X', ' ', ' ', 'X', 'O', ' ', 'O']",0.0,0.0
2,4,O,4,"[' ', 'O', 'X', ' ', 'O', 'X', 'O', 'X', 'O']",0.0,0.0
2,4,O,3,"['X', 'O', 'X', 'O', 'O', 'X', 'O', 'X', 'O']",0.0,0.0
2,5,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
2,5,X,3,"[' ', 'X', ' ', 'X', ' ', 'O', ' ', ' ', ' ']",0.0,1.0
2,5,X,8,"[' ', 'X', ' ', 'X', ' ', 'O', ' ', 'O', 'X']",1.0,2.0
2,5,X,0,"['X', 'X', ' ', 'X', ' ', 'O', 'O', 'O', 'X']",0.0,2.0
2,5,X,4,"['X', 'X', 'O', 'X', 'X', 'O', 'O', 'O', 'X']",0.0,2.0
2,6,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
2,6,O,6,"[' ', 'O', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,1.0
2,6,O,2,"['X', 'O', 'O', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,1.0
2,6,O,7,"['X', 'O', 'O', 'X', ' ', 'X', 'O', 'O', ' ']",0.0,1.0
2,7,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,7,X,6,"[' ', 'X', ' ', ' ', 'O', ' ', 'X', ' ', ' ']",0.0,0.0
2,7,X,0,"['X', 'X', ' ', ' ', 'O', ' ', 'X', ' ', 'O']",0.0,0.0
2,7,X,5,"['X', 'X', ' ', ' ', 'O', 'X', 'X', 'O', 'O']",0.0,0.0
2,7,X,2,"['X', 'X', 'X', 'O', 'O', 'X', 'X', 'O', 'O']",0.0,0.0
2,8,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,8,O,6,"[' ', 'O', ' ', ' ', ' ', ' ', 'O', 'X', ' ']",0.0,0.0
2,8,O,3,"[' ', 'O', ' ', 'O', ' ', 'X', 'O', 'X', ' ']",0.0,0.0
2,8,O,2,"[' ', 'O', 'O', 'O', ' ', 'X', 'O', 'X', 'X']",0.0,0.0
2,8,O,4,"['X', 'O', 'O', 'O', 'O', 'X', 'O', 'X', 'X']",0.0,0.0
2,9,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,9,X,0,"['X', 'X', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
2,9,X,3,"['X', 'X', ' ', 'X', ' ', 'O', ' ', 'O', ' ']",0.0,0.0
2,9,X,8,"['X', 'X', 'O', 'X', ' ', 'O', ' ', 'O', 'X']",1.0,1.0
2,9,X,6,"['X', 'X', 'O', 'X', 'O', 'O', 'X', 'O', 'X']",1.0,2.0
2,10,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,10,O,0,"['O', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,10,O,6,"['O', 'O', ' ', 'X', ' ', 'X', 'O', ' ', ' ']",1.0,1.0
2,11,X,2,"[' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,11,X,0,"['X', ' ', 'X', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
2,11,X,1,"['X', 'X', 'X', 'O', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
2,12,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,12,O,7,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
2,12,O,6,"['X', 'O', ' ', ' ', ' ', ' ', 'O', 'O', 'X']",0.0,0.0
2,12,O,2,"['X', 'O', 'O', ' ', ' ', 'X', 'O', 'O', 'X']",0.0,0.0
2,13,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,13,X,6,"[' ', 'X', ' ', ' ', ' ', ' ', 'X', 'O', ' ']",0.0,0.0
2,13,X,3,"['O', 'X', ' ', 'X', ' ', ' ', 'X', 'O', ' ']",0.0,0.0
2,13,X,8,"['O', 'X', 'O', 'X', ' ', ' ', 'X', 'O', 'X']",0.0,0.0
2,13,X,5,"['O', 'X', 'O', 'X', 'O', 'X', 'X', 'O', 'X']",0.0,0.0
2,14,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,14,O,6,"[' ', 'O', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,0.0
2,14,O,4,"[' ', 'O', 'X', ' ', 'O', 'X', 'O', ' ', ' ']",0.0,0.0
2,14,O,8,"[' ', 'O', 'X', 'X', 'O', 'X', 'O', ' ', 'O']",0.0,0.0
2,14,O,0,"['O', 'O', 'X', 'X', 'O', 'X', 'O', 'X', 'O']",0.0,0.0
2,15,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,15,X,6,"[' ', 'X', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
2,15,X,7,"[' ', 'X', ' ', 'O', 'O', ' ', 'X', 'X', ' ']",1.0,1.0
2,16,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
2,16,O,5,"[' ', 'O', 'X', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,1.0
2,16,O,3,"['X', 'O', 'X', 'O', ' ', 'O', ' ', ' ', ' ']",0.0,1.0
2,16,O,8,"['X', 'O', 'X', 'O', ' ', 'O', 'X', ' ', 'O']",0.0,1.0
2,17,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,17,X,3,"[' ', 'X', ' ', 'X', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
2,17,X,0,"['X', 'X', ' ', 'X', ' ', ' ', ' ', 'O', 'O']",1.0,1.0
2,17,X,2,"['X', 'X', 'X', 'X', 'O', ' ', ' ', 'O', 'O']",1.0,2.0
2,18,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,18,O,2,"[' ', 'O', 'O', 'X', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
2,18,O,7,"['X', 'O', 'O', 'X', ' ', ' ', ' ', 'O', ' ']",0.0,1.0
2,19,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,19,X,0,"['X', 'X', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
2,19,X,3,"['X', 'X', ' ', 'X', 'O', 'O', ' ', ' ', ' ']",0.0,0.0
2,19,X,2,"['X', 'X', 'X', 'X', 'O', 'O', 'O', ' ', ' ']",1.0,1.0
2,20,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
2,20,O,3,"[' ', ' ', ' ', 'O', 'O', ' ', ' ', ' ', 'X']",0.0,0.0
2,20,O,7,"['X', ' ', ' ', 'O', 'O', ' ', ' ', 'O', 'X']",0.0,0.0
2,20,O,2,"['X', 'X', 'O', 'O', 'O', ' ', ' ', 'O', 'X']",-1.0,-1.0
2,20,O,5,"['X', 'X', 'O', 'O', 'O', 'O', 'X', 'O', 'X']",0.0,-1.0
2,21,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,21,X,8,"[' ', 'X', ' ', ' ', ' ', 'O', ' ', ' ', 'X']",0.0,0.0
2,21,X,0,"['X', 'X', ' ', ' ', 'O', 'O', ' ', ' ', 'X']",0.0,0.0
2,21,X,3,"['X', 'X', 'O', 'X', 'O', 'O', ' ', ' ', 'X']",0.0,0.0
2,21,X,6,"['X', 'X', 'O', 'X', 'O', 'O', 'X', 'O', 'X']",0.0,0.0
2,22,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,22,O,2,"[' ', 'O', 'O', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,22,O,4,"[' ', 'O', 'O', 'X', 'O', ' ', ' ', 'X', ' ']",1.0,1.0
2,22,O,5,"[' ', 'O', 'O', 'X', 'O', 'O', 'X', 'X', ' ']",0.0,1.0
2,23,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
2,23,X,0,"['X', 'X', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",1.0,1.0
2,23,X,2,"['X', 'X', 'X', 'O', ' ', ' ', 'O', ' ', ' ']",1.0,2.0
2,24,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
